restaurant_name,cuisines,avg_cost_for_two,has_table_booking,has_online_delivery,price_range,rating,votes
SodaBottleOpenerWala,Multicuisine,1300,False,False,3,4.0,617
The Bento Cafe,Multicuisine,750,False,True,2,4.2,316
Earthen Oven - Fortune Inn Grazia,North Indian,1500,True,False,3,3.4,67
Fortune Deli -  Fortune Inn Grazia,Chinese,2000,True,False,4,3.2,27
Cafe Pipa,Cafe,350,False,False,1,3.4,96
Cook Du Kdu,Multicuisine,650,False,True,2,3.1,112
Green Chick Chop,Fast Food,350,False,True,1,2.6,12
New Vishal's Kitchen,Multicuisine,600,False,False,2,2.5,24
Samarkand,Multicuisine,1500,True,True,3,3.3,129
Mirchievous,North Indian,650,False,True,2,3.9,44
Pearls Regency,Multicuisine,1200,False,False,3,3.7,330
Imperfecto,Multicuisine,1800,True,False,3,3.4,299
Chaayos,Multicuisine,400,False,True,1,3.6,46
Dunkin' Donuts,Fast Food,600,False,True,2,3.7,481
The Smoke Factory,Multicuisine,2000,True,False,4,3.8,240
Turquoise Cottage - TC Original 1997,Multicuisine,1900,True,False,3,3.8,240
Laat Saab,North Indian,1300,True,True,3,4.1,111
Starbucks,Cafe,700,False,False,2,4.0,59
Aim Cafe And Restaurant,Asian,1200,True,False,3,3.3,19
Al-Swad,Multicuisine,400,False,True,1,2.5,6
Anands,Multicuisine,500,False,True,2,2.6,36
Bansiwala Restaurant,North Indian,200,False,True,1,2.5,4
Cafe Coffee Day,Cafe,450,False,False,1,2.8,24
Food Tamasha & Co.,North Indian,600,False,True,2,3.2,24
Grand Heritage Resort,Multicuisine,800,True,False,2,3.1,17
Green Chick Chop,Fast Food,350,False,False,1,3.2,20
Kafe Republic,Fast Food,300,False,True,1,3.1,37
Kar C Lounge & Restaurant,Multicuisine,600,False,False,2,2.8,16
Kolkata Roll Point,Fast Food,100,False,False,1,2.8,9
Royal Awadh,North Indian,500,False,True,2,3.0,9
Royal Rasoi,North Indian,600,False,False,2,2.8,21
Royale Bakers,Fast Food,250,False,True,1,2.8,18
Sahi Darbar,Multicuisine,400,False,True,1,2.6,12
Taco Street,Fast Food,500,False,False,2,2.9,4
The Noodle Co,Multicuisine,900,True,False,2,3.1,8
Veg Always,Multicuisine,600,False,True,2,2.7,25
Yu Turn,Multicuisine,1000,True,True,3,2.9,43
Zaika,Multicuisine,600,False,False,2,2.5,10
Zaika,North Indian,600,False,False,2,2.8,50
Domino's Pizza,Fast Food,700,False,False,2,3.5,56
Night Food Service,Fast Food,350,False,False,1,3.8,80
Uncle's Patty,Fast Food,500,False,False,2,3.5,28
Desi Galli,Multicuisine,500,False,True,2,2.9,55
Mr. Flavour,Multicuisine,500,False,True,2,2.7,10
Wah Ji Wah,North Indian,300,False,False,1,3.1,16
Indian Diners,Multicuisine,1300,True,False,3,3.0,7
Gravity,Multicuisine,1000,True,True,3,2.6,192
Kolkata Biryani House,Multicuisine,500,False,True,2,2.8,109
Rotees n More,Multicuisine,350,False,True,1,3.2,49
Saleem's Takeaway,Multicuisine,600,False,False,2,2.6,44
Sikandrabadi Biryani,Multicuisine,400,False,True,1,3.4,29
Wok N Spice,Fast Food,300,False,False,1,3.1,21
Zaika Hindustani,Multicuisine,600,False,False,2,2.7,33
Chanda Food,Chinese,350,False,False,1,3.6,97
Chhote Nawab,North Indian,250,False,True,1,3.5,24
Delish BBQ,Multicuisine,500,False,True,2,3.9,40
Goli Vada Pav No. 1,Street Food,150,False,True,1,3.6,280
Happy Hakka,Multicuisine,650,False,True,2,3.6,582
Baker's Studio - Jaypee Greens,Cafe,1000,False,False,3,3.4,29
Matrix - Jaypee Greens,Finger Food,2000,True,False,4,3.2,20
Tea Lounge - Jaypee Greens,Cafe,900,False,False,2,2.9,14
Paatra - Jaypee Greens,North Indian,3500,True,False,4,3.5,79
Cooks Cafe - Jaypee Greens,Multicuisine,1500,True,False,3,3.3,29
Burger King,Fast Food,500,False,True,2,3.3,14
Cafe Pitacos,Multicuisine,600,False,True,2,3.0,18
Cinnabon & Auntie Anne's,Multicuisine,500,False,False,2,3.1,6
Cocoberry,Cafe,300,False,False,1,3.4,16
Hakka Haus,Multicuisine,950,False,False,2,3.2,6
Kebab Xpress,North Indian,600,False,False,2,2.9,7
KFC,Fast Food,500,False,True,2,2.5,15
Mad Over Donuts,Cafe,450,False,True,1,3.2,13
Ni Hao,Chinese,700,False,False,2,3.0,10
Pizza Hut,Fast Food,1000,False,False,3,2.6,7
Subway,Fast Food,500,False,True,2,2.6,5
Time To Tea,Fast Food,350,False,False,1,2.8,5
Vaango!,South Indian,450,False,False,1,2.8,6
Biryani Blues,Multicuisine,1000,False,False,3,3.5,18
Jungle Jamboree,Multicuisine,1200,False,False,3,3.8,46
Keventers,Beverages,400,False,False,1,3.5,34
Pita Pit,Healthy Food,600,False,True,2,3.6,20
Chicago Pizza,Fast Food,600,False,True,2,2.3,8
Mr. Sub,Fast Food,400,False,True,1,2.3,27
Flluid - Mosaic Hotels,Multicuisine,2200,True,False,4,3.2,135
Latitude - Mosaic Hotels,Multicuisine,1700,True,False,3,3.3,61
Baker's Zone,Cafe,200,False,True,1,2.9,9
Chakna,Multicuisine,450,False,True,1,2.7,5
Get Set Go,Multicuisine,800,False,False,2,3.1,5
Sip & Snacks,Multicuisine,550,False,True,2,3.2,6
The Anna,Fast Food,400,False,True,1,2.8,19
Kathi Junction,Fast Food,400,False,True,1,3.5,83
Cakewalk - Park Plaza,Cafe,500,False,False,2,3.4,25
New Town Lounge - Park Plaza,European,2000,True,False,4,3.2,32
New Town Cafe - Park Plaza,Multicuisine,2800,True,False,4,4.1,228
S-18 - Radisson Blu,Multicuisine,3200,True,False,4,3.5,218
Chip Chap Shahi Corner,North Indian,200,False,False,1,2.9,12
Mother's Kitchen,North Indian,100,False,False,1,2.9,6
TBH ��� To Be Healthy,Multicuisine,500,False,True,2,4.0,76
Mehfill,Multicuisine,600,False,True,2,2.7,90
Punjabi Pakwaan,Multicuisine,800,True,True,2,3.3,34
Santushti,Multicuisine,300,False,True,1,2.6,70
Uncle's,Multicuisine,600,False,True,2,3.4,190
Cafe Limelight,Multicuisine,900,False,True,2,3.7,38
Alley's Urbane Cafe,Multicuisine,400,False,False,1,3.2,33
Backstreet Kitchen,Multicuisine,500,False,True,2,3.4,33
Berco's,Multicuisine,1100,True,False,3,3.1,9
Breaktym,North Indian,400,False,True,1,2.6,11
Chawla's 2,Multicuisine,1400,False,True,3,2.5,12
Chicken Kraft,Multicuisine,400,False,False,1,2.9,4
Chinese By Nature,Chinese,400,False,False,1,2.9,19
DV's Chinese Kitchen,Chinese,300,False,False,1,2.8,10
Evergreen Sweets,Multicuisine,200,False,False,1,2.6,16
Green Chick Chop,Fast Food,350,False,False,1,2.9,7
Hyderabad Delights,Multicuisine,400,False,False,1,3.3,13
Kabab And Tadka,North Indian,600,False,True,2,2.5,36
Kanha Bhog,Multicuisine,150,False,False,1,2.6,26
Mezbaan Jaika Restaurant,Fast Food,500,False,False,2,2.7,18
Pind Balluchi,Multicuisine,1000,False,True,3,2.6,26
Red Capsicum,North Indian,500,False,True,2,2.6,25
Singh Foods,North Indian,700,False,True,2,3.2,7
Sparrows At Home Bakery & Cafe,Cafe,500,False,False,2,3.3,13
The New Koyla Kitchen,Multicuisine,600,False,True,2,2.7,36
They�_����,Multicuisine,800,False,True,2,3.4,13
Your Spicy Kitchen,Multicuisine,800,True,False,2,3.1,8
Yumm Biryani,Multicuisine,550,False,True,2,3.2,27
Aureo Dine & Bake House,Multicuisine,1000,True,True,3,3.5,367
Being Truckers,Fast Food,550,False,True,2,3.8,99
China Leaf,Multicuisine,650,False,True,2,3.7,115
Mera Vala Dabba,North Indian,400,False,True,1,3.6,18
Moti Mahal Delux- Legendary Culinary,North Indian,900,False,True,2,3.6,72
Noshh,North Indian,850,False,True,2,3.6,56
Tadqa Tandoor Express,North Indian,750,False,True,2,3.6,108
The Kebab Company,Fast Food,400,False,True,1,3.5,21
Domino's Pizza,Fast Food,700,False,False,2,2.1,84
Kamboj's,Multicuisine,800,True,True,2,2.4,76
Pizza Hut Delivery,Italian,800,False,True,2,2.3,94
Subway,Fast Food,500,False,False,2,2.4,51
The Cake Expert's,Fast Food,250,False,True,1,2.4,63
The Saffron Boutique,Multicuisine,800,True,False,2,4.0,175
Aggarwal Kachori Wale,North Indian,100,False,False,1,3.0,9
Bakes & Cakes,Cafe,250,False,True,1,3.0,5
Burger's Kitchen,Fast Food,350,False,False,1,2.8,31
Jhatpat Khana,North Indian,400,False,False,1,3.0,7
Mahi Rasoi,North Indian,500,False,True,2,2.6,34
Night Safari Cafe,Fast Food,300,False,False,1,3.0,4
Saheb's Restaurant,Fast Food,550,False,False,2,2.7,26
Scrummy Bites,Multicuisine,350,False,True,1,3.1,30
Berco's,Multicuisine,1100,False,True,3,3.7,1182
Aggarwal Sweet Shop,Multicuisine,150,False,True,1,2.3,15
Hungry - I,Multicuisine,450,False,True,1,2.6,26
Oh Buoy,Fast Food,550,False,False,2,3.4,55
Caffeinated,Beverages,200,False,False,1,3.9,64
Sam and Scrooge,Fast Food,550,False,True,2,3.9,132
Tpot,Cafe,400,False,True,1,3.6,20
Aroma,Multicuisine,300,False,False,1,3.0,4
Bawarchi,Fast Food,450,False,False,1,2.9,5
Book Food Kitchen,Multicuisine,400,False,True,1,3.1,19
Breaktym,North Indian,400,False,True,1,2.5,6
Chaska By Taste,Multicuisine,600,False,False,2,2.9,4
Domino's Pizza,Fast Food,700,False,False,2,2.5,27
Grill King,Multicuisine,400,False,False,1,3.0,4
Moti Mahal Deluxe Advant,North Indian,1400,False,False,3,2.8,7
Rolling Beans,North Indian,200,False,True,1,2.8,9
RollsKing,Fast Food,400,False,False,1,3.2,19
SnacksWale.com,Fast Food,400,False,False,1,2.8,8
Subway,Fast Food,500,False,True,2,2.6,13
Super Cake Shop,Cafe,300,False,False,1,2.9,6
DIOS The Neighbourhood Bistro,Fast Food,1300,True,False,3,4.2,108
Cake n Flower,Cafe,150,False,False,1,2.9,7
Dilli 6,Multicuisine,500,False,True,2,2.8,84
Food Bell,Multicuisine,400,False,False,1,2.8,6
Kalpana Hotel,North Indian,200,False,False,1,2.9,4
Sagar Dhaba,North Indian,350,False,False,1,3.1,27
Shree Balaji Shudh Vaishno Hotel,North Indian,150,False,False,1,2.9,5
Shree Rathnam,Multicuisine,800,True,True,2,3.3,57
Simran's Cake Studio,Cafe,250,False,False,1,3.4,23
Sweet Cake,Cafe,300,False,False,1,3.0,10
The Cake Xpress,Cafe,250,False,True,1,3.0,43
The Chef,Fast Food,500,False,False,2,2.7,8
The Flying Pan,Fast Food,400,False,False,1,3.2,12
Wrapster,Fast Food,200,False,False,1,3.2,48
Getafix Petit,Multicuisine,700,False,True,2,3.5,14
Lawn Bistro,Multicuisine,1500,True,True,3,3.6,328
Barista,Cafe,650,False,False,2,2.9,22
Divine Curries,Multicuisine,700,False,True,2,3.0,31
Moon Bite,Multicuisine,300,False,True,1,3.3,13
Subway,Fast Food,500,False,False,2,3.4,55
Hurry's Paratha,North Indian,200,False,True,1,3.5,45
McDonald's,Fast Food,500,False,True,2,3.7,135
Barbeque Nation,Multicuisine,1600,False,False,3,4.3,1670
Aggarwal,Multicuisine,400,False,True,1,3.3,61
Anchor Bar & Kitchen,Multicuisine,1300,True,False,3,2.5,106
Basil Tree,Multicuisine,1200,True,True,3,3.4,431
Bon Bon Pastry Shop,Fast Food,150,False,False,1,3.1,213
BSGulati's Punjabi Swad,North Indian,700,False,True,2,2.5,357
Cafe-18,Fast Food,250,False,False,1,2.5,103
Chandni Chowk Ke Mashhoor Paranthe,North Indian,100,False,False,1,2.8,30
Cheenos,Multicuisine,1500,True,False,3,2.6,521
Gola Sizzlers,Multicuisine,1600,True,False,3,3.3,198
Hira Sweets,Multicuisine,600,False,False,2,3.3,36
Karim's,North Indian,1200,True,False,3,3.3,446
KFC,Fast Food,500,False,True,2,2.7,608
Khan's Kathi Rolls,Multicuisine,400,False,False,1,3.2,76
Nathu's Sweets,Fast Food,600,False,True,2,2.5,211
Nawabi Mughlai Zaika,North Indian,600,False,True,2,3.3,19
Nite Bites,Multicuisine,650,False,True,2,3.4,68
Nizam's Kathi Kabab,Fast Food,900,False,True,2,3.0,139
NSD Resto Bar & Kitchen,Multicuisine,1000,True,False,3,2.6,19
PS Wah Bhai Wah,Multicuisine,700,False,True,2,2.6,89
Sagar Ratna,Multicuisine,600,False,True,2,3.2,277
Sbarro,Italian,600,False,True,2,3.3,97
Swag & Swad,Multicuisine,600,False,True,2,3.4,19
The Fizz,Multicuisine,1400,True,True,3,3.2,80
The Kitchen,North Indian,350,False,True,1,3.2,47
Twenty Four Seven,Fast Food,300,False,False,1,3.4,45
Vinny's Restro Bar,Multicuisine,1300,True,False,3,3.2,37
Walk In The Woods,Multicuisine,1400,True,True,3,3.0,203
Xiian,Multicuisine,1400,True,True,3,3.4,286
Zest Bar and Lounge,Multicuisine,1000,True,False,3,3.4,223
Angels in my Kitchen,Fast Food,350,False,True,1,3.9,205
Baby Dragon Bar & Restaurant,Multicuisine,1350,True,True,3,3.5,326
Baker Street,Fast Food,300,False,True,1,3.6,40
Bamboo Shoots,Multicuisine,1600,True,True,3,3.9,515
Bikanervala Bliss,Fast Food,1200,False,False,3,3.6,235
Bikanervala,Fast Food,550,False,True,2,3.7,331
Bikkgane Biryani,Multicuisine,800,True,True,2,3.8,612
Burbee's Cafe,Multicuisine,900,True,True,2,3.7,833
Cafe Coffee Day,Cafe,450,False,True,1,3.6,125
Deez Biryani & Kebabs,Multicuisine,650,False,True,2,3.5,430
Desi Vibes,North Indian,1400,False,True,3,3.8,2019
Dhaba at Atta,North Indian,1000,False,True,3,3.8,477
DND,Fast Food,350,False,True,1,3.5,196
Domino's Pizza,Fast Food,700,False,False,2,3.6,547
Donald's Pastry Shop,Cafe,300,False,True,1,3.8,402
Doosri Mehfil,Multicuisine,950,True,True,2,3.8,285
Fit Bites,Healthy Food,800,False,True,2,3.8,154
Hungry Minister,Fast Food,400,False,True,1,3.5,147
Hurry's Paratha,Multicuisine,200,False,True,1,3.5,47
Imly,Multicuisine,600,False,False,2,3.9,204
Jambox,Fast Food,500,False,True,2,3.6,30
LIT Ultrabar,Multicuisine,1550,True,False,3,3.6,425
Mainland China,Chinese,1800,True,True,3,3.7,743
McDonald's,Fast Food,500,False,True,2,3.9,403
Metro Dhaba,Fast Food,500,False,True,2,3.8,418
Nazeer Foods,North Indian,600,False,True,2,3.6,703
Our Story Bistro & Tea Room,Multicuisine,1000,True,False,3,3.9,320
Paddy's Cafe,Cafe,800,True,True,2,3.7,302
Popular Cakery,Fast Food,500,False,True,2,3.9,250
Punjabi By Nature,North Indian,2000,True,True,4,3.7,770
Sadda Adda,Fast Food,300,False,False,1,3.5,22
Subway,Fast Food,500,False,True,2,3.8,268
Swagath,Multicuisine,1500,True,False,3,3.6,415
TFK - The Flaming Kick,Multicuisine,2350,True,True,4,3.5,214
The Great Kabab Factory,North Indian,2200,True,False,4,3.5,540
The Patiala Kkitchen,North Indian,1600,True,True,3,3.6,332
The Tandoori Village,Multicuisine,1500,True,False,3,3.5,247
The Yellow Chilli,North Indian,1600,True,True,3,3.7,222
Top Breads,Fast Food,200,False,True,1,3.5,420
Wat-a-Burger!,Fast Food,350,False,True,1,3.6,324
Chawla's 2,Fast Food,700,False,True,2,2.2,81
Himalaya,North Indian,450,False,True,1,2.3,31
Public Cafe,Fast Food,450,False,True,1,2.1,74
RPM - Zanzi Bar,Multicuisine,2000,True,False,4,2.4,103
Mad Over Donuts,Cafe,450,False,True,1,4.2,235
RollsKing,Fast Food,300,False,False,1,4.0,1055
Lumbini Food Point,Chinese,350,False,False,1,2.8,18
Owlcity,Fast Food,400,False,True,1,3.6,165
Anand Food Factory,Multicuisine,300,False,False,1,2.9,4
Nirula's,Fast Food,1100,True,True,3,2.5,221
Snacks India,Multicuisine,500,False,True,2,3.6,103
Olive Kitchen,Multicuisine,500,False,True,2,2.6,17
R Cafe,South Indian,400,False,False,1,3.0,5
New Gee Pee,Fast Food,300,False,False,1,3.3,27
Uncle's JVCC Restaurant,Multicuisine,600,False,True,2,3.0,26
Hari Om Restaurant,North Indian,250,False,False,1,3.0,10
Jain Restaurant,Multicuisine,500,False,True,2,3.0,7
Lajawab Family Restaurant,Multicuisine,450,False,True,1,2.5,17
221 B Baker Street,Cafe,350,False,True,1,3.4,102
Hunger's Hub,Multicuisine,550,False,True,2,3.1,16
Lajwaab Restaurant,Multicuisine,500,False,False,2,2.6,59
Republic of Chicken,Fast Food,400,False,False,1,3.0,37
Super Cake Shop,Cafe,300,False,True,1,2.5,4
Wakhra Swaad,Fast Food,500,False,True,2,4.1,112
27 Grills,Multicuisine,600,False,True,2,3.3,159
China Hot Pot,Chinese,400,False,False,1,3.0,6
Himalaya Momos & Roll,Fast Food,200,False,False,1,2.7,15
Hungry House Pizzas & More,Fast Food,600,False,True,2,3.4,79
Khana Khajana Da Dhaba,North Indian,450,False,False,1,2.9,5
M.P. Chole Tikki Wala,Street Food,150,False,False,1,3.0,10
Maa Vaishno Shudh Bhojnalaya,North Indian,250,False,False,1,3.1,8
More Than Caf��,Fast Food,400,False,False,1,3.0,5
Public Cafe,Fast Food,450,False,True,1,2.6,13
Sadda Taste,Fast Food,450,False,False,1,3.1,12
Sati Restaurant,North Indian,200,False,False,1,3.2,12
Super Cake Shop,Cafe,300,False,True,1,2.8,8
Uncle's Punjabi Rasoi,North Indian,400,False,False,1,2.9,7
Yours Deliciously,Multicuisine,350,False,False,1,2.9,4
Captain Curry,Multicuisine,400,False,True,1,3.6,19
Oh My Scoop!,Multicuisine,200,False,False,1,3.5,23
Reena Restaurant,Multicuisine,400,False,False,1,3.5,57
Pizza Hut Delivery,Fast Food,800,False,True,2,2.3,62
Wah Ji Wah,North Indian,500,False,True,2,2.0,74
Chawla's Chic Inn,North Indian,600,False,True,2,2.8,58
Grill Point,Fast Food,200,False,False,1,3.2,20
Hari Sweets,Mithai,100,False,False,1,3.1,14
Sultanate of Spice,North Indian,500,False,True,2,2.9,43
Yamu's Panchayat,Street Food,100,False,False,1,3.2,15
Debon,Fast Food,400,False,False,1,3.5,85
Hot & Sour,Chinese,300,False,False,1,3.2,46
Open Kitchen,North Indian,600,False,True,2,3.0,12
Truffle Muffle,Cafe,300,False,False,1,3.4,37
Go! Biryani,Biryani,500,False,True,2,3.5,144
Tastee Chauka,North Indian,350,False,False,1,3.7,31
Foodie,Fast Food,500,False,True,2,2.8,8
Lapaalap,North Indian,200,False,False,1,3.0,5
Fresh Food Factory,Multicuisine,300,False,False,1,3.9,140
Caff�� La Poya,Fast Food,600,False,True,2,3.7,164
Elixir Health Caf��,Multicuisine,800,True,True,2,3.7,131
Radhey Foodz,North Indian,200,False,False,1,3.0,4
The Kitchen,North Indian,600,False,False,2,2.7,20
Uncle's Treat,Chinese,400,False,False,1,3.1,5
Wow! Momo,Chinese,350,False,False,1,2.6,32
KD's Hunger Point,Multicuisine,200,False,False,1,3.7,49
Govinda's Restaurant,Multicuisine,300,False,False,1,3.0,8
Not Just Dilli,Street Food,450,False,False,1,3.2,15
RollsKing,Fast Food,400,False,False,1,3.4,22
Chauhan Vatika,Multicuisine,500,False,False,2,2.8,28
Frozen Stone,Fast Food,300,False,False,1,3.1,4
Kavita's Restaurant,Multicuisine,550,False,True,2,2.6,37
Mudrika Food Factory,Multicuisine,550,False,False,2,2.5,20
Pind Balluchi,Multicuisine,900,True,False,2,2.9,7
Zaffran- Ikshita's Kitchen,North Indian,300,False,False,1,3.0,5
Chaayos,Multicuisine,400,False,True,1,3.6,18
Punjabi Tadka,North Indian,450,False,True,1,3.7,70
Heaven's Point,Fast Food,100,False,False,1,3.0,6
Kamboj's,Multicuisine,800,True,True,2,2.8,239
Mexican Pizza,Fast Food,500,False,False,2,3.4,15
Shahenshah,Multicuisine,500,False,True,2,2.9,7
Snack Chat,Fast Food,500,False,False,2,3.4,23
The Amazing Buger's,Fast Food,400,False,False,1,2.9,8
The Black Box,Multicuisine,400,False,True,1,3.1,6
Al Bake,Fast Food,450,False,True,1,3.7,72
Asian Fun,Chinese,700,False,True,2,3.8,113
Burnout,Multicuisine,450,False,True,1,3.6,111
Cafe Fusion,Fast Food,350,False,True,1,3.7,68
Fit Bites,Healthy Food,800,True,True,2,3.7,26
Go Krazy,Fast Food,400,False,False,1,3.5,27
Green Restaurant,Multicuisine,400,False,True,1,3.6,47
Hunger Strike,Fast Food,400,False,True,1,3.7,92
The Munchkart Cafe,Fast Food,350,False,True,1,3.8,34
Thee Pot,Fast Food,400,False,True,1,3.7,80
Waffles and Crepes,Multicuisine,250,False,False,1,3.9,66
Bistro 37,Fast Food,400,False,False,1,4.3,1005
Desi Swag,North Indian,500,False,True,2,4.3,96
Teasta,Fast Food,200,False,False,1,4.1,632
Appu Ghar Express,Fast Food,400,False,False,1,2.8,63
Barista,Cafe,650,False,False,2,3.0,26
Burger King,Fast Food,500,False,True,2,3.2,13
Keventers,Beverages,400,False,False,1,3.1,7
Kenny Rogers Roasters,American,1300,True,False,3,3.7,53
McDonald's,Fast Food,500,False,False,2,3.5,53
Domino's Pizza,Fast Food,700,False,False,2,2.4,70
Mr. Brown,Fast Food,500,False,True,2,4.0,183
Chef's Bar-Be-Que,Multicuisine,650,False,True,2,3.4,69
Sen's Sational Xpress Kitchen,North Indian,600,False,True,2,3.0,7
Shanghai Dreams,Chinese,400,False,False,1,3.0,4
InnerChef,Multicuisine,500,False,True,2,3.3,10
F-all (Food for All),Fast Food,400,False,False,1,3.4,24
2 Bros Kitchen,Fast Food,600,False,True,2,3.2,364
Baskin Robbins,Ice Cream,300,False,True,1,3.3,12
Big Bone - The Meat Shop,Fast Food,350,False,False,1,3.1,16
Biryani House,Multicuisine,300,False,True,1,3.1,9
China Hot,Chinese,400,False,False,1,2.9,22
City Hut,Multicuisine,700,False,False,2,2.5,27
Defence Bakery,Fast Food,150,False,False,1,3.4,117
Dhabha 27,Multicuisine,500,False,True,2,3.2,5
Faasos,Fast Food,600,False,True,2,3.1,10
Green Chick Chop,Fast Food,350,False,False,1,2.7,25
JSB Evergreen Cool Point,Fast Food,450,False,False,1,2.9,56
JSB Evergreen Snack & Sweets,Fast Food,300,False,False,1,3.2,41
Keventers,Beverages,400,False,False,1,2.9,4
More Than Cafe,Fast Food,400,False,False,1,3.3,39
Mutfi,Multicuisine,600,False,True,2,3.3,15
Nawabi Mughlai Zaika,North Indian,550,False,True,2,3.2,34
Ovenstory Pizza,Fast Food,500,False,True,2,3.3,26
ProFit Kitchen,Healthy Food,600,False,True,2,3.4,21
Public Cafe,Fast Food,450,False,True,1,2.5,13
The Chickmunks Express,Fast Food,1300,False,True,3,3.0,6
Time to Tea,Fast Food,350,False,False,1,3.4,66
Twenty Four Seven,Fast Food,300,False,False,1,3.0,6
Virundu,South Indian,300,False,True,1,2.8,10
Be Bhukkad,North Indian,700,False,True,2,3.6,43
Behrouz Biryani,Biryani,600,False,True,2,3.5,63
Bistro 365,Multicuisine,500,False,True,2,3.7,27
Engineers Da Dhaba,North Indian,400,False,True,1,3.6,38
Hungry Minister,Fast Food,400,False,True,1,3.5,29
Kake Da Hotel,North Indian,700,False,True,2,3.5,63
Peshawari Delux Restaurant,Multicuisine,700,False,False,2,2.4,52
WTF - World's Tastiest Food,Multicuisine,800,False,True,2,2.4,5
Salato Salad Studio,Multicuisine,500,False,True,2,4.1,43
AB Fast N Food,Fast Food,200,False,True,1,2.7,6
Cafe 44,Multicuisine,500,False,False,2,3.0,4
Cafe Onion Rings,Fast Food,500,False,False,2,2.9,52
Club 44,North Indian,800,False,False,2,3.2,11
Indian Curry House,Multicuisine,600,False,True,2,3.1,9
Krunchies,Fast Food,200,False,True,1,2.5,19
Platefull,Multicuisine,600,False,True,2,3.4,18
Sanghai Food,Chinese,450,False,False,1,2.9,15
